Event	ID	Name			Wwise Object Path	Notes
	238903382	CHOMPER_ATTACK_AttackEnd			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_ATTACK\CHOMPER_ATTACK_AttackEnd	
	413931618	CHOMPER_ATTACK_AttackBegin			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_ATTACK\CHOMPER_ATTACK_AttackBegin	
	612318035	CHOMPER_FTS_Walk			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_FTS\CHOMPER_FTS_Walk	
	940801479	CHOMPER_ATTACK_Attack_ALLSTOP			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_ATTACK\CHOMPER_ATTACK_Attack_ALLSTOP	
	1143561925	CHOMPER_VOICE_Grunt			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_VOICE\CHOMPER_VOICE_Grunt	
	1344923020	CHOMPER_SPOTTED_Spotted_STOP			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_SPOTTED\CHOMPER_SPOTTED_Spotted_STOP	
	1421613817	CHOMPER_SPOTTED_Spotted			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_SPOTTED\CHOMPER_SPOTTED_Spotted	
	1642901452	CHOMPER_HIT_Hit_STOP			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_HIT\CHOMPER_HIT_Hit_STOP	
	1772492699	CHOMPER_BODYFALL			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_BODYFALL\CHOMPER_BODYFALL	
	2185586590	CHOMPER_FTS_Idle			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_FTS\CHOMPER_FTS_Idle	
	2449614393	CHOMPER_HIT_Hit			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_HIT\CHOMPER_HIT_Hit	
	2732001199	CHOMPER_FTS_Run			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_FTS\CHOMPER_FTS_Run	
	2851955753	CHOMPER_STOP_AttackEnd_STOP			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_ATTACK\CHOMPER_STOP_AttackEnd_STOP	
	2964712165	CHOMPER_STOP_AttackBegin_STOP			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_ATTACK\CHOMPER_STOP_AttackBegin_STOP	
	3152814134	CHOMPER_BODYFALL_STOP			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_BODYFALL\CHOMPER_BODYFALL_STOP	
	3318718874	CHOMPER_FTS_Run_STOP			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_FTS\CHOMPER_FTS_Run_STOP	
	3372258078	CHOMPER_FTS_Walk_STOP			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_FTS\CHOMPER_FTS_Walk_STOP	
	3526276424	CHOMPER_VOICE_Grunt_STOP			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_VOICE\CHOMPER_VOICE_Grunt_STOP	
	4009352946	CHOMPER_FTSIdle_STOP			\Default Work Unit\ENNEMY\ENNEMY_CHOMPER\CHOMPER_FTS\CHOMPER_FTSIdle_STOP	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	24599004	ENNEMY_CHOMPER_FTSWalkIdle_04	J:\PROJET\0_Slope\Wwise\Project\4_TheExplorer3D\Unity\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\ENNEMY\CHOMPER\FTS\WALKIDLE\ENNEMY_CHOMPER_FTSWalkIdle_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENNEMY\AC_ENNEMY\CHOMPER\AC_CHOMPER\CHOMPER_FTS\AC_FTS\RC_WalkIdle\ENNEMY_CHOMPER_FTSWalkIdle_04		57796
	52368272	ENNEMY_CHOMPER_ATTACK_02	J:\PROJET\0_Slope\Wwise\Project\4_TheExplorer3D\Unity\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\ENNEMY\CHOMPER\ATTACK\ENNEMY_CHOMPER_ATTACK_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENNEMY\AC_ENNEMY\CHOMPER\AC_CHOMPER\CHOMPER_ATTACK\AC_ATTACK\RC_ATTACK\ENNEMY_CHOMPER_ATTACK_02		331156
	84950508	ENNEMY_CHOMPER_FTSRun_09	J:\PROJET\0_Slope\Wwise\Project\4_TheExplorer3D\Unity\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\ENNEMY\CHOMPER\FTS\RUN\ENNEMY_CHOMPER_FTSRun_09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENNEMY\AC_ENNEMY\CHOMPER\AC_CHOMPER\CHOMPER_FTS\AC_FTS\RC_Run\ENNEMY_CHOMPER_FTSRun_09		107596
	145325755	ENNEMY_CHOMPER_FTSRun_03	J:\PROJET\0_Slope\Wwise\Project\4_TheExplorer3D\Unity\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\ENNEMY\CHOMPER\FTS\RUN\ENNEMY_CHOMPER_FTSRun_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENNEMY\AC_ENNEMY\CHOMPER\AC_CHOMPER\CHOMPER_FTS\AC_FTS\RC_Run\ENNEMY_CHOMPER_FTSRun_03		102988
	146264935	ENNEMY_CHOMPER_HIT_03	J:\PROJET\0_Slope\Wwise\Project\4_TheExplorer3D\Unity\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\ENNEMY\CHOMPER\HIT\ENNEMY_CHOMPER_HIT_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENNEMY\AC_ENNEMY\CHOMPER\AC_CHOMPER\CHOMPER_HIT\AC_HIT\RC_HIT\ENNEMY_CHOMPER_HIT_03		92148
	218488844	ENNEMY_CHOMPER_FTSWalk_09	J:\PROJET\0_Slope\Wwise\Project\4_TheExplorer3D\Unity\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\ENNEMY\CHOMPER\FTS\WALK\ENNEMY_CHOMPER_FTSWalk_09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENNEMY\AC_ENNEMY\CHOMPER\AC_CHOMPER\CHOMPER_FTS\AC_FTS\RC_Walk\ENNEMY_CHOMPER_FTSWalk_09		142760
	245656151	ENNEMY_CHOMPER_FTSWalk_07	J:\PROJET\0_Slope\Wwise\Project\4_TheExplorer3D\Unity\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\ENNEMY\CHOMPER\FTS\WALK\ENNEMY_CHOMPER_FTSWalk_07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENNEMY\AC_ENNEMY\CHOMPER\AC_CHOMPER\CHOMPER_FTS\AC_FTS\RC_Walk\ENNEMY_CHOMPER_FTSWalk_07		125756
	250390199	ENNEMY_CHOMPER_FTSRun_04	J:\PROJET\0_Slope\Wwise\Project\4_TheExplorer3D\Unity\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\ENNEMY\CHOMPER\FTS\RUN\ENNEMY_CHOMPER_FTSRun_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENNEMY\AC_ENNEMY\CHOMPER\AC_CHOMPER\CHOMPER_FTS\AC_FTS\RC_Run\ENNEMY_CHOMPER_FTSRun_04		100648
	270523450	ENNEMY_CHOMPER_ATTACK_01	J:\PROJET\0_Slope\Wwise\Project\4_TheExplorer3D\Unity\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\ENNEMY\CHOMPER\ATTACK\ENNEMY_CHOMPER_ATTACK_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENNEMY\AC_ENNEMY\CHOMPER\AC_CHOMPER\CHOMPER_ATTACK\AC_ATTACK\RC_ATTACK\ENNEMY_CHOMPER_ATTACK_01		349004
	275021733	ENNEMY_CHOMPER_HIT_GRUNT_03	J:\PROJET\0_Slope\Wwise\Project\4_TheExplorer3D\Unity\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\ENNEMY\CHOMPER\GRUNT\ENNEMY_CHOMPER_HIT_GRUNT_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENNEMY\AC_ENNEMY\CHOMPER\AC_CHOMPER\CHOMPER_GRUNT\AM_GRUNT\RC_HITGRUNT\ENNEMY_CHOMPER_HIT_GRUNT_03		103112
	280140999	ENNEMY_CHOMPER_FTSWalkIdle_01	J:\PROJET\0_Slope\Wwise\Project\4_TheExplorer3D\Unity\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\ENNEMY\CHOMPER\FTS\WALKIDLE\ENNEMY_CHOMPER_FTSWalkIdle_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENNEMY\AC_ENNEMY\CHOMPER\AC_CHOMPER\CHOMPER_FTS\AC_FTS\RC_WalkIdle\ENNEMY_CHOMPER_FTSWalkIdle_01		65564
	334593036	ENNEMY_CHOMPER_FTSWalkIdle_09	J:\PROJET\0_Slope\Wwise\Project\4_TheExplorer3D\Unity\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\ENNEMY\CHOMPER\FTS\WALKIDLE\ENNEMY_CHOMPER_FTSWalkIdle_09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENNEMY\AC_ENNEMY\CHOMPER\AC_CHOMPER\CHOMPER_FTS\AC_FTS\RC_WalkIdle\ENNEMY_CHOMPER_FTSWalkIdle_09		57592
	344492013	ENNEMY_CHOMPER_FTSRun_02	J:\PROJET\0_Slope\Wwise\Project\4_TheExplorer3D\Unity\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\ENNEMY\CHOMPER\FTS\RUN\ENNEMY_CHOMPER_FTSRun_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENNEMY\AC_ENNEMY\CHOMPER\AC_CHOMPER\CHOMPER_FTS\AC_FTS\RC_Run\ENNEMY_CHOMPER_FTSRun_02		114284
	350322160	ENNEMY_CHOMPER_FTSWalk_08	J:\PROJET\0_Slope\Wwise\Project\4_TheExplorer3D\Unity\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\ENNEMY\CHOMPER\FTS\WALK\ENNEMY_CHOMPER_FTSWalk_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENNEMY\AC_ENNEMY\CHOMPER\AC_CHOMPER\CHOMPER_FTS\AC_FTS\RC_Walk\ENNEMY_CHOMPER_FTSWalk_08		141444
	374938770	ENNEMY_CHOMPER_FTSRun_08	J:\PROJET\0_Slope\Wwise\Project\4_TheExplorer3D\Unity\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\ENNEMY\CHOMPER\FTS\RUN\ENNEMY_CHOMPER_FTSRun_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENNEMY\AC_ENNEMY\CHOMPER\AC_CHOMPER\CHOMPER_FTS\AC_FTS\RC_Run\ENNEMY_CHOMPER_FTSRun_08		141444
	401616177	ENNEMY_CHOMPER_FTSWalk_01	J:\PROJET\0_Slope\Wwise\Project\4_TheExplorer3D\Unity\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\ENNEMY\CHOMPER\FTS\WALK\ENNEMY_CHOMPER_FTSWalk_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENNEMY\AC_ENNEMY\CHOMPER\AC_CHOMPER\CHOMPER_FTS\AC_FTS\RC_Walk\ENNEMY_CHOMPER_FTSWalk_01		84692
